#;approach;queueing delay;slice
9962;Gómez et al.;null;QoS 2
9963;Gómez et al.;null;QoS 2
9964;Gómez et al.;null;QoS 2
9965;Gómez et al.;null;QoS 2
9966;Gómez et al.;null;QoS 2
9967;Gómez et al.;null;QoS 2
9968;Gómez et al.;null;QoS 2
9969;Gómez et al.;null;QoS 2
9970;Gómez et al.;null;QoS 2
9971;Gómez et al.;null;QoS 2
9972;Gómez et al.;null;QoS 2
9973;Gómez et al.;null;QoS 2
9974;Gómez et al.;null;QoS 2
9975;Gómez et al.;null;QoS 2
9976;Gómez et al.;null;QoS 2
9977;Gómez et al.;null;QoS 2
9978;Gómez et al.;null;QoS 2
9979;Gómez et al.;null;QoS 2
9980;Gómez et al.;null;QoS 2
9981;Gómez et al.;null;QoS 2
9982;Gómez et al.;null;QoS 2
9983;Gómez et al.;null;QoS 2
9984;Gómez et al.;null;QoS 2
9985;Gómez et al.;null;QoS 2
9986;Gómez et al.;null;QoS 2
9987;Gómez et al.;37219.225;QoS 2
9988;Gómez et al.;38154.434;QoS 2
9989;Gómez et al.;null;QoS 2
9990;Gómez et al.;40612.011;QoS 2
9991;Gómez et al.;7289.915;QoS 2
9992;Gómez et al.;928.176;QoS 2
9993;Gómez et al.;1976.536;QoS 2
9994;Gómez et al.;1976.536;QoS 2
9995;Gómez et al.;4002.027;QoS 2
9996;Gómez et al.;4784.054;QoS 2
9997;Gómez et al.;5680.153;QoS 2
9998;Gómez et al.;6561.124;QoS 2
9999;Gómez et al.;7410.735;QoS 2
10000;Gómez et al.;7263.014;QoS 2
10001;Gómez et al.;6829.7119999999995;QoS 2
10002;Gómez et al.;6876.707;QoS 2
10003;Gómez et al.;7329.503;QoS 2
10004;Gómez et al.;7870.763;QoS 2
10005;Gómez et al.;8456.843;QoS 2
10006;Gómez et al.;8812.23;QoS 2
10007;Gómez et al.;null;QoS 2
10008;Gómez et al.;null;QoS 2
10009;Gómez et al.;null;QoS 2
10010;Gómez et al.;null;QoS 2
10011;Gómez et al.;null;QoS 2
10012;Gómez et al.;null;QoS 2
10013;Gómez et al.;null;QoS 2
10014;Gómez et al.;null;QoS 2
10015;Gómez et al.;null;QoS 2
10016;Gómez et al.;null;QoS 2
10017;Gómez et al.;null;QoS 2
10018;Gómez et al.;null;QoS 2
10019;Gómez et al.;null;QoS 2
10020;Gómez et al.;null;QoS 2
10021;Gómez et al.;null;QoS 2
10022;Gómez et al.;null;QoS 2
10023;Gómez et al.;null;QoS 2
10024;Gómez et al.;null;QoS 2
10025;Gómez et al.;null;QoS 2
10026;Gómez et al.;null;QoS 2
10027;Gómez et al.;null;QoS 2
10028;Gómez et al.;null;QoS 2
10029;Gómez et al.;null;QoS 2
10030;Gómez et al.;null;QoS 2
10031;Gómez et al.;null;QoS 2
10032;Gómez et al.;null;QoS 2
10033;Gómez et al.;null;QoS 2
10034;Gómez et al.;null;QoS 2
10035;Gómez et al.;null;QoS 2
10036;Gómez et al.;null;QoS 2
10037;Gómez et al.;null;QoS 2
10038;Gómez et al.;null;QoS 2
10039;Gómez et al.;null;QoS 2
10040;Gómez et al.;null;QoS 2
10041;Gómez et al.;null;QoS 2
10042;Gómez et al.;null;QoS 2
10043;Gómez et al.;null;QoS 2
10044;Gómez et al.;null;QoS 2
10045;Gómez et al.;null;QoS 2
10046;Gómez et al.;null;QoS 2
10047;Gómez et al.;null;QoS 2
10048;Gómez et al.;null;QoS 2
10049;Gómez et al.;null;QoS 2
10050;Gómez et al.;null;QoS 2
10051;Gómez et al.;115.977;QoS 2
10052;Gómez et al.;1109.53;QoS 2
10053;Gómez et al.;2087.883;QoS 2
10054;Gómez et al.;2916.4880000000003;QoS 2
10055;Gómez et al.;3838.585;QoS 2
10056;Gómez et al.;4012.595;QoS 2
10057;Gómez et al.;2475.038;QoS 2
10058;Gómez et al.;1679.3319999999999;QoS 2
10059;Gómez et al.;1625.762;QoS 2
10060;Gómez et al.;1790.842;QoS 2
10061;Gómez et al.;1897.559;QoS 2
10062;Gómez et al.;1941.699;QoS 2
10063;Gómez et al.;1965.403;QoS 2
10064;Gómez et al.;2290.183;QoS 2
10065;Gómez et al.;2843.257;QoS 2
10066;Gómez et al.;3451.877;QoS 2
10067;Gómez et al.;null;QoS 2
10068;Gómez et al.;null;QoS 2
10069;Gómez et al.;null;QoS 2
10070;Gómez et al.;null;QoS 2
10071;Gómez et al.;null;QoS 2
10072;Gómez et al.;null;QoS 2
10073;Gómez et al.;null;QoS 2
10074;Gómez et al.;null;QoS 2
10075;Gómez et al.;null;QoS 2
10076;Gómez et al.;null;QoS 2
10077;Gómez et al.;null;QoS 2
10078;Gómez et al.;null;QoS 2
10079;Gómez et al.;null;QoS 2
10080;Gómez et al.;null;QoS 2
10081;Gómez et al.;null;QoS 2
10082;Gómez et al.;null;QoS 2
10083;Gómez et al.;null;QoS 2
10084;Gómez et al.;null;QoS 2
10085;Gómez et al.;null;QoS 2
10086;Gómez et al.;null;QoS 2
10087;Gómez et al.;null;QoS 2
10088;Gómez et al.;null;QoS 2
10089;Gómez et al.;null;QoS 2
10090;Gómez et al.;null;QoS 2
10091;Gómez et al.;null;QoS 2
10092;Gómez et al.;null;QoS 2
10093;Gómez et al.;null;QoS 2
10094;Gómez et al.;null;QoS 2
10095;Gómez et al.;null;QoS 2
10096;Gómez et al.;null;QoS 2
10097;Gómez et al.;null;QoS 2
10098;Gómez et al.;null;QoS 2
10099;Gómez et al.;null;QoS 2
10100;Gómez et al.;null;QoS 2
10101;Gómez et al.;null;QoS 2
10102;Gómez et al.;null;QoS 2
10103;Gómez et al.;null;QoS 2
10104;Gómez et al.;null;QoS 2
10105;Gómez et al.;null;QoS 2
10106;Gómez et al.;null;QoS 2
10107;Gómez et al.;37948.908;QoS 2
10108;Gómez et al.;null;QoS 2
10109;Gómez et al.;null;QoS 2
10110;Gómez et al.;40286.105;QoS 2
10111;Gómez et al.;42959.963;QoS 2
10112;Gómez et al.;42909.778;QoS 2
10113;Gómez et al.;24305.651;QoS 2
10114;Gómez et al.;3017.378;QoS 2
10115;Gómez et al.;3885.035;QoS 2
10116;Gómez et al.;2837.105;QoS 2
10117;Gómez et al.;2148.884;QoS 2
10118;Gómez et al.;1910.449;QoS 2
10119;Gómez et al.;1787.732;QoS 2
10120;Gómez et al.;1863.633;QoS 2
10121;Gómez et al.;1937.755;QoS 2
10122;Gómez et al.;1947.967;QoS 2
10123;Gómez et al.;1938.0430000000001;QoS 2
10124;Gómez et al.;2182.195;QoS 2
10125;Gómez et al.;2665.745;QoS 2
10126;Gómez et al.;3199.679;QoS 2
10127;Gómez et al.;3648.92;QoS 2
10128;Gómez et al.;2934.4719999999998;QoS 2
10129;Gómez et al.;2934.4719999999998;QoS 2
10130;Gómez et al.;null;QoS 2
10131;Gómez et al.;5070.11;QoS 2
10132;Gómez et al.;5235.508;QoS 2
10133;Gómez et al.;6107.624;QoS 2
10134;Gómez et al.;5010.42;QoS 2
10135;Gómez et al.;1072.654;QoS 2
10136;Gómez et al.;905.141;QoS 2
10137;Gómez et al.;969.147;QoS 2
10138;Gómez et al.;985.098;QoS 2
10139;Gómez et al.;null;QoS 2
10140;Gómez et al.;1021.927;QoS 2
10141;Gómez et al.;1038.534;QoS 2
10142;Gómez et al.;1121.24;QoS 2
10143;Gómez et al.;null;QoS 2
10144;Gómez et al.;1160.608;QoS 2
10145;Gómez et al.;1142.558;QoS 2
10146;Gómez et al.;1125.702;QoS 2
10147;Gómez et al.;null;QoS 2
10148;Gómez et al.;null;QoS 2
10149;Gómez et al.;null;QoS 2
10150;Gómez et al.;null;QoS 2
10151;Gómez et al.;null;QoS 2
10152;Gómez et al.;null;QoS 2
10153;Gómez et al.;null;QoS 2
10154;Gómez et al.;null;QoS 2
10155;Gómez et al.;null;QoS 2
10156;Gómez et al.;null;QoS 2
10157;Gómez et al.;null;QoS 2
10158;Gómez et al.;null;QoS 2
10159;Gómez et al.;null;QoS 2
10160;Gómez et al.;null;QoS 2
10161;Gómez et al.;null;QoS 2
10162;Gómez et al.;null;QoS 2
10163;Gómez et al.;null;QoS 2
10164;Gómez et al.;null;QoS 2
10165;Gómez et al.;null;QoS 2
10166;Gómez et al.;null;QoS 2
10167;Gómez et al.;null;QoS 2
10168;Gómez et al.;null;QoS 2
10169;Gómez et al.;null;QoS 2
10170;Gómez et al.;null;QoS 2
10171;Gómez et al.;null;QoS 2
10172;Gómez et al.;null;QoS 2
10173;Gómez et al.;null;QoS 2
10174;Gómez et al.;null;QoS 2
10175;Gómez et al.;null;QoS 2
10176;Gómez et al.;null;QoS 2
10177;Gómez et al.;null;QoS 2
10178;Gómez et al.;null;QoS 2
10179;Gómez et al.;null;QoS 2
10180;Gómez et al.;null;QoS 2
10181;Gómez et al.;null;QoS 2
10182;Gómez et al.;null;QoS 2
10183;Gómez et al.;null;QoS 2
10184;Gómez et al.;null;QoS 2
10185;Gómez et al.;null;QoS 2
10186;Gómez et al.;null;QoS 2
10187;Gómez et al.;null;QoS 2
10188;Gómez et al.;null;QoS 2
10189;Gómez et al.;null;QoS 2
10190;Gómez et al.;null;QoS 2
10191;Gómez et al.;null;QoS 2
10192;Gómez et al.;null;QoS 2
10193;Gómez et al.;null;QoS 2
10194;Gómez et al.;null;QoS 2
10195;Gómez et al.;null;QoS 2
10196;Gómez et al.;null;QoS 2
10197;Gómez et al.;null;QoS 2
10198;Gómez et al.;null;QoS 2
10199;Gómez et al.;null;QoS 2
10200;Gómez et al.;null;QoS 2
10201;Gómez et al.;null;QoS 2
10202;Gómez et al.;null;QoS 2
10203;Gómez et al.;null;QoS 2
10204;Gómez et al.;null;QoS 2
10205;Gómez et al.;null;QoS 2
10206;Gómez et al.;null;QoS 2
10207;Gómez et al.;null;QoS 2
10208;Gómez et al.;null;QoS 2
10209;Gómez et al.;null;QoS 2
10210;Gómez et al.;null;QoS 2
10211;Gómez et al.;null;QoS 2
10212;Gómez et al.;null;QoS 2
10213;Gómez et al.;null;QoS 2
10214;Gómez et al.;null;QoS 2
10215;Gómez et al.;null;QoS 2
10216;Gómez et al.;null;QoS 2
10217;Gómez et al.;null;QoS 2
10218;Gómez et al.;null;QoS 2
10219;Gómez et al.;null;QoS 2
10220;Gómez et al.;null;QoS 2
10221;Gómez et al.;null;QoS 2
10222;Gómez et al.;null;QoS 2
10223;Gómez et al.;null;QoS 2
10224;Gómez et al.;null;QoS 2
10225;Gómez et al.;null;QoS 2
10226;Gómez et al.;null;QoS 2
10227;Gómez et al.;null;QoS 2
10228;Gómez et al.;null;QoS 2
10229;Gómez et al.;null;QoS 2
10230;Gómez et al.;null;QoS 2
10231;Gómez et al.;null;QoS 2
10232;Gómez et al.;null;QoS 2
10233;Gómez et al.;null;QoS 2
10234;Gómez et al.;null;QoS 2
10235;Gómez et al.;null;QoS 2
10236;Gómez et al.;null;QoS 2
10237;Gómez et al.;null;QoS 2
10238;Gómez et al.;null;QoS 2
10239;Gómez et al.;null;QoS 2
10240;Gómez et al.;null;QoS 2
10241;Gómez et al.;null;QoS 2
10242;Gómez et al.;null;QoS 2
10243;Gómez et al.;null;QoS 2
10244;Gómez et al.;null;QoS 2
10245;Gómez et al.;null;QoS 2
10246;Gómez et al.;null;QoS 2
10247;Gómez et al.;null;QoS 2
10248;Gómez et al.;null;QoS 2
10249;Gómez et al.;null;QoS 2
10250;Gómez et al.;null;QoS 2
10251;Gómez et al.;null;QoS 2
10252;Gómez et al.;null;QoS 2
10253;Gómez et al.;null;QoS 2
10254;Gómez et al.;null;QoS 2
10255;Gómez et al.;null;QoS 2
10256;Gómez et al.;null;QoS 2
10257;Gómez et al.;null;QoS 2
10258;Gómez et al.;null;QoS 2
10259;Gómez et al.;null;QoS 2
10260;Gómez et al.;null;QoS 2
10261;Gómez et al.;null;QoS 2
10262;Gómez et al.;null;QoS 2
10263;Gómez et al.;null;QoS 2
10264;Gómez et al.;null;QoS 2
10265;Gómez et al.;null;QoS 2
10266;Gómez et al.;null;QoS 2
10267;Gómez et al.;null;QoS 2
10268;Gómez et al.;null;QoS 2
10269;Gómez et al.;null;QoS 2
10270;Gómez et al.;null;QoS 2
10271;Gómez et al.;null;QoS 2
10272;Gómez et al.;null;QoS 2
10273;Gómez et al.;null;QoS 2
10274;Gómez et al.;null;QoS 2
10275;Gómez et al.;null;QoS 2
10276;Gómez et al.;null;QoS 2
10277;Gómez et al.;null;QoS 2
10278;Gómez et al.;null;QoS 2
10279;Gómez et al.;null;QoS 2
10280;Gómez et al.;null;QoS 2
10281;Gómez et al.;null;QoS 2
10282;Gómez et al.;null;QoS 2
10283;Gómez et al.;null;QoS 2
10284;Gómez et al.;null;QoS 2
10285;Gómez et al.;null;QoS 2
10286;Gómez et al.;null;QoS 2
10287;Gómez et al.;null;QoS 2
10288;Gómez et al.;null;QoS 2
10289;Gómez et al.;null;QoS 2
10290;Gómez et al.;null;QoS 2
10291;Gómez et al.;null;QoS 2
10292;Gómez et al.;null;QoS 2
10293;Gómez et al.;null;QoS 2
10294;Gómez et al.;null;QoS 2
10295;Gómez et al.;null;QoS 2
10296;Gómez et al.;null;QoS 2
10297;Gómez et al.;null;QoS 2
10298;Gómez et al.;null;QoS 2
10299;Gómez et al.;null;QoS 2
10300;Gómez et al.;null;QoS 2
10301;Gómez et al.;null;QoS 2
10302;Gómez et al.;null;QoS 2
10303;Gómez et al.;null;QoS 2
10304;Gómez et al.;null;QoS 2
10305;Gómez et al.;null;QoS 2
10306;Gómez et al.;null;QoS 2
10307;Gómez et al.;null;QoS 2
10308;Gómez et al.;null;QoS 2
10309;Gómez et al.;null;QoS 2
10310;Gómez et al.;null;QoS 2
10311;Gómez et al.;null;QoS 2
10312;Gómez et al.;null;QoS 2
10313;Gómez et al.;null;QoS 2
10314;Gómez et al.;null;QoS 2
10315;Gómez et al.;null;QoS 2
10316;Gómez et al.;null;QoS 2
10317;Gómez et al.;null;QoS 2
10318;Gómez et al.;null;QoS 2
10319;Gómez et al.;null;QoS 2
10320;Gómez et al.;null;QoS 2
10321;Gómez et al.;null;QoS 2
10322;Gómez et al.;null;QoS 2
10323;Gómez et al.;null;QoS 2
10324;Gómez et al.;null;QoS 2
10325;Gómez et al.;null;QoS 2
10326;Gómez et al.;null;QoS 2
10327;Gómez et al.;null;QoS 2
10328;Gómez et al.;null;QoS 2
10329;Gómez et al.;null;QoS 2
10330;Gómez et al.;null;QoS 2
10331;Gómez et al.;null;QoS 2
10332;Gómez et al.;null;QoS 2
10333;Gómez et al.;null;QoS 2
10334;Gómez et al.;null;QoS 2
10335;Gómez et al.;null;QoS 2
10336;Gómez et al.;null;QoS 2
10337;Gómez et al.;null;QoS 2
10338;Gómez et al.;null;QoS 2
10339;Gómez et al.;null;QoS 2
10340;Gómez et al.;null;QoS 2
10341;Gómez et al.;null;QoS 2
10342;Gómez et al.;null;QoS 2
10343;Gómez et al.;null;QoS 2
10344;Gómez et al.;null;QoS 2
10345;Gómez et al.;null;QoS 2
10346;Gómez et al.;null;QoS 2
10347;Gómez et al.;null;QoS 2
10348;Gómez et al.;null;QoS 2
10349;Gómez et al.;null;QoS 2
10350;Gómez et al.;null;QoS 2
10351;Gómez et al.;null;QoS 2
10352;Gómez et al.;null;QoS 2
10353;Gómez et al.;null;QoS 2
10354;Gómez et al.;null;QoS 2
10355;Gómez et al.;null;QoS 2
10356;Gómez et al.;null;QoS 2
10357;Gómez et al.;null;QoS 2
10358;Gómez et al.;null;QoS 2
10359;Gómez et al.;null;QoS 2
10360;Gómez et al.;null;QoS 2
10361;Gómez et al.;null;QoS 2
10362;Gómez et al.;null;QoS 2
10363;Gómez et al.;null;QoS 2
10364;Gómez et al.;null;QoS 2
10365;Gómez et al.;null;QoS 2
10366;Gómez et al.;null;QoS 2
10367;Gómez et al.;null;QoS 2
10368;Gómez et al.;null;QoS 2
10369;Gómez et al.;null;QoS 2
10370;Gómez et al.;null;QoS 2
10371;Gómez et al.;null;QoS 2
10372;Gómez et al.;null;QoS 2
10373;Gómez et al.;null;QoS 2
10374;Gómez et al.;null;QoS 2
10375;Gómez et al.;null;QoS 2
10376;Gómez et al.;null;QoS 2
10377;Gómez et al.;null;QoS 2
10378;Gómez et al.;null;QoS 2
10379;Gómez et al.;null;QoS 2
10380;Gómez et al.;null;QoS 2
10381;Gómez et al.;null;QoS 2
10382;Gómez et al.;null;QoS 2
10383;Gómez et al.;null;QoS 2
10384;Gómez et al.;null;QoS 2
10385;Gómez et al.;null;QoS 2
10386;Gómez et al.;null;QoS 2
10387;Gómez et al.;null;QoS 2
10388;Gómez et al.;null;QoS 2
10389;Gómez et al.;null;QoS 2
10390;Gómez et al.;null;QoS 2
10391;Gómez et al.;null;QoS 2
10392;Gómez et al.;null;QoS 2
10393;Gómez et al.;null;QoS 2
10394;Gómez et al.;null;QoS 2
10395;Gómez et al.;null;QoS 2
10396;Gómez et al.;null;QoS 2
10397;Gómez et al.;null;QoS 2
10398;Gómez et al.;null;QoS 2
10399;Gómez et al.;null;QoS 2
10400;Gómez et al.;null;QoS 2
10401;Gómez et al.;null;QoS 2
10402;Gómez et al.;null;QoS 2
10403;Gómez et al.;null;QoS 2
10404;Gómez et al.;null;QoS 2
10405;Gómez et al.;null;QoS 2
10406;Gómez et al.;null;QoS 2
10407;Gómez et al.;null;QoS 2
10408;Gómez et al.;null;QoS 2
10409;Gómez et al.;null;QoS 2
10410;Gómez et al.;null;QoS 2
10411;Gómez et al.;null;QoS 2
10412;Gómez et al.;null;QoS 2
10413;Gómez et al.;null;QoS 2
10414;Gómez et al.;null;QoS 2
10415;Gómez et al.;null;QoS 2
10416;Gómez et al.;null;QoS 2
10417;Gómez et al.;null;QoS 2
10418;Gómez et al.;null;QoS 2
10419;Gómez et al.;null;QoS 2
10420;Gómez et al.;null;QoS 2
10421;Gómez et al.;null;QoS 2
10422;Gómez et al.;null;QoS 2
10423;Gómez et al.;null;QoS 2
10424;Gómez et al.;null;QoS 2
10425;Gómez et al.;null;QoS 2
10426;Gómez et al.;null;QoS 2
10427;Gómez et al.;null;QoS 2
10428;Gómez et al.;null;QoS 2
10429;Gómez et al.;null;QoS 2
10430;Gómez et al.;null;QoS 2
10431;Gómez et al.;null;QoS 2
10432;Gómez et al.;null;QoS 2
10433;Gómez et al.;null;QoS 2
10434;Gómez et al.;null;QoS 2
10435;Gómez et al.;null;QoS 2
10436;Gómez et al.;null;QoS 2
10437;Gómez et al.;null;QoS 2
10438;Gómez et al.;null;QoS 2
10439;Gómez et al.;null;QoS 2
10440;Gómez et al.;null;QoS 2
10441;Gómez et al.;null;QoS 2
10442;Gómez et al.;null;QoS 2
10443;Gómez et al.;null;QoS 2
10444;Gómez et al.;null;QoS 2
10445;Gómez et al.;null;QoS 2
10446;Gómez et al.;null;QoS 2
10447;Gómez et al.;null;QoS 2
10448;Gómez et al.;null;QoS 2
10449;Gómez et al.;null;QoS 2
10450;Gómez et al.;null;QoS 2
10451;Gómez et al.;null;QoS 2
10452;Gómez et al.;null;QoS 2
10453;Gómez et al.;null;QoS 2
10454;Gómez et al.;null;QoS 2
10455;Gómez et al.;null;QoS 2
10456;Gómez et al.;null;QoS 2
10457;Gómez et al.;null;QoS 2
10458;Gómez et al.;null;QoS 2
10459;Gómez et al.;null;QoS 2
10460;Gómez et al.;null;QoS 2
10461;Gómez et al.;null;QoS 2
10462;Gómez et al.;null;QoS 2
10463;Gómez et al.;null;QoS 2
10464;Gómez et al.;null;QoS 2
10465;Gómez et al.;null;QoS 2
10466;Gómez et al.;null;QoS 2
10467;Gómez et al.;null;QoS 2
10468;Gómez et al.;null;QoS 2
10469;Gómez et al.;null;QoS 2
10470;Gómez et al.;null;QoS 2
10471;Gómez et al.;null;QoS 2
10472;Gómez et al.;null;QoS 2
10473;Gómez et al.;null;QoS 2
10474;Gómez et al.;null;QoS 2
10475;Gómez et al.;null;QoS 2
10476;Gómez et al.;null;QoS 2
10477;Gómez et al.;null;QoS 2
10478;Gómez et al.;null;QoS 2
10479;Gómez et al.;null;QoS 2
10480;Gómez et al.;null;QoS 2
10481;Gómez et al.;null;QoS 2
10482;Gómez et al.;null;QoS 2
10483;Gómez et al.;null;QoS 2
10484;Gómez et al.;null;QoS 2
10485;Gómez et al.;null;QoS 2
10486;Gómez et al.;null;QoS 2
10487;Gómez et al.;null;QoS 2
10488;Gómez et al.;null;QoS 2
10489;Gómez et al.;null;QoS 2
10490;Gómez et al.;null;QoS 2
10491;Gómez et al.;null;QoS 2
10492;Gómez et al.;null;QoS 2
10493;Gómez et al.;null;QoS 2
10494;Gómez et al.;null;QoS 2
10495;Gómez et al.;null;QoS 2
10496;Gómez et al.;null;QoS 2
10497;Gómez et al.;null;QoS 2
10498;Gómez et al.;null;QoS 2
10499;Gómez et al.;null;QoS 2
10500;Gómez et al.;null;QoS 2
10501;Gómez et al.;null;QoS 2
10502;Gómez et al.;null;QoS 2
10503;Gómez et al.;null;QoS 2
10504;Gómez et al.;null;QoS 2
10505;Gómez et al.;null;QoS 2
10506;Gómez et al.;null;QoS 2
10507;Gómez et al.;null;QoS 2
10508;Gómez et al.;null;QoS 2
10509;Gómez et al.;null;QoS 2
10510;Gómez et al.;null;QoS 2
10511;Gómez et al.;null;QoS 2
10512;Gómez et al.;null;QoS 2
10513;Gómez et al.;null;QoS 2
10514;Gómez et al.;null;QoS 2
10515;Gómez et al.;null;QoS 2
10516;Gómez et al.;null;QoS 2
10517;Gómez et al.;null;QoS 2
10518;Gómez et al.;null;QoS 2
10519;Gómez et al.;null;QoS 2
10520;Gómez et al.;null;QoS 2
10521;Gómez et al.;null;QoS 2
10522;Gómez et al.;null;QoS 2
10523;Gómez et al.;null;QoS 2
10524;Gómez et al.;null;QoS 2
10525;Gómez et al.;null;QoS 2
10526;Gómez et al.;null;QoS 2
10527;Gómez et al.;null;QoS 2
10528;Gómez et al.;null;QoS 2
10529;Gómez et al.;null;QoS 2
10530;Gómez et al.;null;QoS 2
10531;Gómez et al.;null;QoS 2
10532;Gómez et al.;null;QoS 2
10533;Gómez et al.;null;QoS 2
10534;Gómez et al.;null;QoS 2
10535;Gómez et al.;null;QoS 2
10536;Gómez et al.;null;QoS 2
10537;Gómez et al.;null;QoS 2
10538;Gómez et al.;null;QoS 2
10539;Gómez et al.;null;QoS 2
10540;Gómez et al.;null;QoS 2
10541;Gómez et al.;null;QoS 2
10542;Gómez et al.;null;QoS 2
10543;Gómez et al.;null;QoS 2
10544;Gómez et al.;null;QoS 2
10545;Gómez et al.;null;QoS 2
10546;Gómez et al.;null;QoS 2
10547;Gómez et al.;null;QoS 2
10548;Gómez et al.;null;QoS 2
10549;Gómez et al.;null;QoS 2
10550;Gómez et al.;null;QoS 2
10551;Gómez et al.;null;QoS 2
10552;Gómez et al.;null;QoS 2
10553;Gómez et al.;null;QoS 2
10554;Gómez et al.;null;QoS 2
10555;Gómez et al.;null;QoS 2
10556;Gómez et al.;null;QoS 2
10557;Gómez et al.;null;QoS 2
10558;Gómez et al.;null;QoS 2
10559;Gómez et al.;null;QoS 2
10560;Gómez et al.;null;QoS 2
10561;Gómez et al.;null;QoS 2
10562;Gómez et al.;null;QoS 2
10563;Gómez et al.;null;QoS 2
10564;Gómez et al.;null;QoS 2
10565;Gómez et al.;null;QoS 2
10566;Gómez et al.;null;QoS 2
10567;Gómez et al.;null;QoS 2
10568;Gómez et al.;null;QoS 2
10569;Gómez et al.;null;QoS 2
10570;Gómez et al.;null;QoS 2
10571;Gómez et al.;null;QoS 2
10572;Gómez et al.;null;QoS 2
10573;Gómez et al.;null;QoS 2
10574;Gómez et al.;null;QoS 2
10575;Gómez et al.;null;QoS 2
10576;Gómez et al.;null;QoS 2
10577;Gómez et al.;null;QoS 2
10578;Gómez et al.;null;QoS 2
10579;Gómez et al.;null;QoS 2
10580;Gómez et al.;null;QoS 2
10581;Gómez et al.;null;QoS 2
10582;Gómez et al.;null;QoS 2
10583;Gómez et al.;null;QoS 2
10584;Gómez et al.;null;QoS 2
10585;Gómez et al.;null;QoS 2
10586;Gómez et al.;null;QoS 2
10587;Gómez et al.;null;QoS 2
10588;Gómez et al.;null;QoS 2
10589;Gómez et al.;null;QoS 2
10590;Gómez et al.;null;QoS 2
10591;Gómez et al.;null;QoS 2
10592;Gómez et al.;null;QoS 2
10593;Gómez et al.;null;QoS 2
10594;Gómez et al.;null;QoS 2
10595;Gómez et al.;null;QoS 2
10596;Gómez et al.;null;QoS 2
10597;Gómez et al.;null;QoS 2
10598;Gómez et al.;null;QoS 2
10599;Gómez et al.;null;QoS 2
10600;Gómez et al.;null;QoS 2
10601;Gómez et al.;null;QoS 2
10602;Gómez et al.;null;QoS 2
10603;Gómez et al.;null;QoS 2
10604;Gómez et al.;null;QoS 2
10605;Gómez et al.;null;QoS 2
10606;Gómez et al.;null;QoS 2
10607;Gómez et al.;null;QoS 2
10608;Gómez et al.;null;QoS 2
10609;Gómez et al.;null;QoS 2
10610;Gómez et al.;null;QoS 2
10611;Gómez et al.;null;QoS 2
10612;Gómez et al.;null;QoS 2
10613;Gómez et al.;null;QoS 2
10614;Gómez et al.;null;QoS 2
10615;Gómez et al.;null;QoS 2
10616;Gómez et al.;null;QoS 2
10617;Gómez et al.;null;QoS 2
10618;Gómez et al.;null;QoS 2
10619;Gómez et al.;null;QoS 2
10620;Gómez et al.;null;QoS 2
10621;Gómez et al.;null;QoS 2
10622;Gómez et al.;null;QoS 2
10623;Gómez et al.;null;QoS 2
10624;Gómez et al.;null;QoS 2
10625;Gómez et al.;null;QoS 2
10626;Gómez et al.;null;QoS 2
10627;Gómez et al.;null;QoS 2
10628;Gómez et al.;null;QoS 2
10629;Gómez et al.;null;QoS 2
10630;Gómez et al.;null;QoS 2
10631;Gómez et al.;null;QoS 2
10632;Gómez et al.;null;QoS 2
10633;Gómez et al.;null;QoS 2
10634;Gómez et al.;null;QoS 2
10635;Gómez et al.;null;QoS 2
10636;Gómez et al.;null;QoS 2
10637;Gómez et al.;null;QoS 2
10638;Gómez et al.;null;QoS 2
10639;Gómez et al.;null;QoS 2
10640;Gómez et al.;null;QoS 2
10641;Gómez et al.;null;QoS 2
10642;Gómez et al.;null;QoS 2
10643;Gómez et al.;null;QoS 2
10644;Gómez et al.;null;QoS 2
10645;Gómez et al.;null;QoS 2
10646;Gómez et al.;null;QoS 2
10647;Gómez et al.;null;QoS 2
10648;Gómez et al.;null;QoS 2
10649;Gómez et al.;null;QoS 2
10650;Gómez et al.;null;QoS 2
10651;Gómez et al.;null;QoS 2
10652;Gómez et al.;null;QoS 2
10653;Gómez et al.;null;QoS 2
10654;Gómez et al.;null;QoS 2
10655;Gómez et al.;null;QoS 2
10656;Gómez et al.;null;QoS 2
10657;Gómez et al.;null;QoS 2
10658;Gómez et al.;null;QoS 2
10659;Gómez et al.;null;QoS 2
10660;Gómez et al.;null;QoS 2
10661;Gómez et al.;null;QoS 2
10662;Gómez et al.;null;QoS 2
10663;Gómez et al.;null;QoS 2
10664;Gómez et al.;null;QoS 2
10665;Gómez et al.;null;QoS 2
10666;Gómez et al.;null;QoS 2
10667;Gómez et al.;null;QoS 2
10668;Gómez et al.;null;QoS 2
10669;Gómez et al.;null;QoS 2
10670;Gómez et al.;null;QoS 2
10671;Gómez et al.;null;QoS 2
10672;Gómez et al.;null;QoS 2
10673;Gómez et al.;null;QoS 2
10674;Gómez et al.;null;QoS 2
10675;Gómez et al.;null;QoS 2
10676;Gómez et al.;null;QoS 2
10677;Gómez et al.;null;QoS 2
10678;Gómez et al.;null;QoS 2
10679;Gómez et al.;null;QoS 2
10680;Gómez et al.;null;QoS 2
10681;Gómez et al.;null;QoS 2
10682;Gómez et al.;null;QoS 2
10683;Gómez et al.;null;QoS 2
10684;Gómez et al.;null;QoS 2
10685;Gómez et al.;null;QoS 2
