Time;Hour;0x00;0x01;0x02;BE 3;BE 4;0x03;QoS 1
392;2020-11-23T17:56:26+01:00;null;null;null;null;4.240608;0;4.8823360000000005
393;2020-11-23T17:56:27+01:00;0.016448;0;0;null;4.240608;0;5.055776
394;2020-11-23T17:56:28+01:00;null;null;null;null;null;null;null
395;2020-11-23T17:56:29+01:00;0.016448;0;0;null;4.743584;0;4.856319999999999
396;2020-11-23T17:56:30+01:00;0.023184;null;null;null;null;null;null
397;2020-11-23T17:56:31+01:00;0.011583999999999999;0;0;null;null;0;null
398;2020-11-23T17:56:32+01:00;0.004864;0;0;null;null;null;null
399;2020-11-23T17:56:33+01:00;0;0;0;null;null;0;null
400;2020-11-23T17:56:34+01:00;0;0;0;null;null;0;null
401;2020-11-23T17:56:35+01:00;0;0;0;null;null;0;null
402;2020-11-23T17:56:36+01:00;0;0;0;null;null;0;null
403;2020-11-23T17:56:37+01:00;0;0;0;null;null;0;null
404;2020-11-23T17:56:38+01:00;0;0;0;null;null;0;null
405;2020-11-23T17:56:39+01:00;0;0;0;null;null;0;null
406;2020-11-23T17:56:40+01:00;0;0;0;null;null;0;null
407;2020-11-23T17:56:41+01:00;0;0;0;null;null;0;null
408;2020-11-23T17:56:42+01:00;0;0;0;null;null;0;null
409;2020-11-23T17:56:43+01:00;0;0;0;null;null;0;null
410;2020-11-23T17:56:44+01:00;0;0;0;null;null;0;null
411;2020-11-23T17:56:45+01:00;0;0;0;null;null;0;null
412;2020-11-23T17:56:46+01:00;0;0;0;null;null;0;null
413;2020-11-23T17:56:47+01:00;0;0;0;null;null;0;null
414;2020-11-23T17:56:48+01:00;0;0;0;null;null;0;null
415;2020-11-23T17:56:49+01:00;0;0;0;null;null;0;null
416;2020-11-23T17:56:50+01:00;0;0;0;null;null;0;null
417;2020-11-23T17:56:51+01:00;0;0;0;null;null;0;null
418;2020-11-23T17:56:52+01:00;0;0;0;null;null;0;null
419;2020-11-23T17:56:53+01:00;0;0;0;null;null;0;null
420;2020-11-23T17:56:54+01:00;0;0;0;null;null;0;null
421;2020-11-23T17:56:55+01:00;0;0;0;null;null;0;null
422;2020-11-23T17:56:56+01:00;0;0;0;null;null;0;null
423;2020-11-23T17:56:57+01:00;0;0;0;null;null;0;null
424;2020-11-23T17:56:58+01:00;0;0;0;null;null;0;null
425;2020-11-23T17:56:59+01:00;0;0;0;null;null;0;null
426;2020-11-23T17:57:00+01:00;0;0;0;null;null;0;null
427;2020-11-23T17:57:01+01:00;0;0;0;null;null;0;null
428;2020-11-23T17:57:02+01:00;0;0;0;null;null;0;null
429;2020-11-23T17:57:03+01:00;0;0;0;null;null;0;null
430;2020-11-23T17:57:04+01:00;null;null;null;null;null;null;null
431;2020-11-23T17:57:05+01:00;0;0;0;null;null;0;null
432;2020-11-23T17:57:06+01:00;0;0;0;null;null;0;null
433;2020-11-23T17:57:07+01:00;0;0;0;null;null;0;null
434;2020-11-23T17:57:08+01:00;0;0;0;null;null;0;null
435;2020-11-23T17:57:09+01:00;0;0;0;null;null;0;null
436;2020-11-23T17:57:10+01:00;0;0;0;null;0;0;0
437;2020-11-23T17:57:11+01:00;0;0;0;null;0;0;0
438;2020-11-23T17:57:12+01:00;0;0;0;null;null;null;null
439;2020-11-23T17:57:13+01:00;0;0;0;null;0;0;0.9365760000000001
440;2020-11-23T17:57:14+01:00;0.001856;0;0;null;7.1544;0;5.870944000000001
441;2020-11-23T17:57:15+01:00;0.001856;0;0;null;null;null;null
442;2020-11-23T17:57:16+01:00;0.001856;0;0;null;5.792896;0;6.6861120000000005
443;2020-11-23T17:57:17+01:00;0.00248;0;0;null;null;0;null
444;2020-11-23T17:57:18+01:00;null;null;null;null;6.009696;null;6.946272
445;2020-11-23T17:57:19+01:00;0.001856;0;0;null;5.975008;0;6.885568
446;2020-11-23T17:57:20+01:00;0.001856;0;0;null;null;null;null
447;2020-11-23T17:57:21+01:00;0.001856;0;0;null;6.122432;0;7.119712000000001
448;2020-11-23T17:57:22+01:00;0.001856;0;0;null;5.714848;null;6.599392
449;2020-11-23T17:57:23+01:00;0.001856;0;0;null;5.9923519999999995;0;6.946272
450;2020-11-23T17:57:24+01:00;null;null;null;null;6.009696;0;6.920256
451;2020-11-23T17:57:25+01:00;0.006719999999999999;0;0;null;5.9923519999999995;0;6.928928
452;2020-11-23T17:57:26+01:00;null;null;null;null;5.446015999999999;0;6.33056
453;2020-11-23T17:57:27+01:00;0.011583999999999999;0;0;null;4.925696;0;5.714848
454;2020-11-23T17:57:28+01:00;null;null;null;null;null;null;null
455;2020-11-23T17:57:29+01:00;0.011583999999999999;0;0;null;4.59616;0;5.298591999999999
456;2020-11-23T17:57:30+01:00;0.012208;0;0;null;null;0;null
457;2020-11-23T17:57:31+01:00;0.012208;0;0;null;null;0;null
458;2020-11-23T17:57:32+01:00;0.005791999999999999;0;0;null;null;0;null
459;2020-11-23T17:57:33+01:00;0;0;0;null;null;0;null
460;2020-11-23T17:57:34+01:00;0;0;0;null;null;0;null
461;2020-11-23T17:57:35+01:00;0;0;0;null;null;0;null
462;2020-11-23T17:57:36+01:00;0;0;0;null;null;0;null
463;2020-11-23T17:57:37+01:00;0;0;0;null;null;0;null
464;2020-11-23T17:57:38+01:00;0;0;0;null;null;0;null
465;2020-11-23T17:57:39+01:00;0;0;0;null;null;0;null
466;2020-11-23T17:57:40+01:00;0;0;0;null;null;0;null
467;2020-11-23T17:57:41+01:00;0;0;0;null;null;0;null
468;2020-11-23T17:57:42+01:00;0;0;0;null;null;0;null
469;2020-11-23T17:57:43+01:00;0;0;0;null;null;0;null
470;2020-11-23T17:57:44+01:00;0;0;0;null;null;0;null
471;2020-11-23T17:57:45+01:00;0;0;0;null;null;0;null
472;2020-11-23T17:57:46+01:00;0;0;0;null;null;null;null
473;2020-11-23T17:57:47+01:00;0;0;0;null;null;0;null
474;2020-11-23T17:57:48+01:00;0;0;0;null;null;0;null
475;2020-11-23T17:57:49+01:00;0;0;0;null;null;0;null
476;2020-11-23T17:57:50+01:00;0;0;0;null;null;0;null
477;2020-11-23T17:57:51+01:00;0;0;0;null;null;0;null
478;2020-11-23T17:57:52+01:00;0;0;0;null;null;0;null
479;2020-11-23T17:57:53+01:00;0;0;0;null;null;0;null
480;2020-11-23T17:57:54+01:00;0;0;0;null;null;0;null
481;2020-11-23T17:57:55+01:00;0;0;0;null;null;0;null
482;2020-11-23T17:57:56+01:00;0;0;0;null;null;0;null
483;2020-11-23T17:57:57+01:00;0;0;0;null;null;0;null
484;2020-11-23T17:57:58+01:00;0;0;0;null;null;0;null
485;2020-11-23T17:57:59+01:00;0;0;0;null;null;0;null
486;2020-11-23T17:58:00+01:00;0;0;0;null;null;0;null
487;2020-11-23T17:58:01+01:00;0;0;0;null;null;0;null
488;2020-11-23T17:58:02+01:00;0;0;0;null;null;0;null
489;2020-11-23T17:58:03+01:00;0;0;0;null;null;0;null
490;2020-11-23T17:58:04+01:00;0;0;0;null;null;0;null
491;2020-11-23T17:58:05+01:00;0;0;0;null;null;0;null
492;2020-11-23T17:58:06+01:00;0;0;0;null;null;0;null
493;2020-11-23T17:58:07+01:00;0;0;0;null;null;0;null
494;2020-11-23T17:58:08+01:00;0;0;0;null;null;0;null
495;2020-11-23T17:58:09+01:00;0;0;0;null;null;0;null
496;2020-11-23T17:58:10+01:00;0;0;0;null;0;0;0
497;2020-11-23T17:58:11+01:00;0;0;0;null;0;0;0
498;2020-11-23T17:58:12+01:00;0;0;0;null;null;null;null
499;2020-11-23T17:58:13+01:00;0.000928;0;null;null;0;0;2.3674560000000002
500;2020-11-23T17:58:14+01:00;0.001856;0;0;null;2.020576;0;12.045408
501;2020-11-23T17:58:15+01:00;null;null;null;null;5.628127999999999;0;7.752768
502;2020-11-23T17:58:16+01:00;0.001856;0;0;null;6.252511999999999;0;8.19504
503;2020-11-23T17:58:17+01:00;0.001856;0;0;null;null;null;null
504;2020-11-23T17:58:18+01:00;0.00248;0;0;null;6.261184;0;7.284479999999999
505;2020-11-23T17:58:19+01:00;0.001856;0;0;null;5.8449279999999995;0;6.5733760000000006
506;2020-11-23T17:58:20+01:00;null;null;null;null;null;null;null
507;2020-11-23T17:58:21+01:00;0.001856;0;0;null;6.4346239999999995;0;7.449248
508;2020-11-23T17:58:22+01:00;0.00248;0;0;null;5.9923519999999995;0;6.963616
509;2020-11-23T17:58:23+01:00;0.001856;0;0;null;5.740863999999999;0;6.608064000000001
510;2020-11-23T17:58:24+01:00;null;null;null;null;5.9143040000000004;0;6.842207999999999
511;2020-11-23T17:58:25+01:00;0.006719999999999999;0;0;null;5.8449279999999995;0;6.772832
512;2020-11-23T17:58:26+01:00;null;null;null;null;5.827584;0;6.772832
513;2020-11-23T17:58:27+01:00;0.011583999999999999;0;0;null;4.778272;0;5.498048
514;2020-11-23T17:58:28+01:00;0.016448;0;0;null;5.237888;0;6.261184
515;2020-11-23T17:58:29+01:00;0.011583999999999999;0;0;null;5.090464;0;5.89696
516;2020-11-23T17:58:30+01:00;0.012832000000000001;0;0;null;null;0;null
517;2020-11-23T17:58:31+01:00;0.012208;0;0;null;null;0;null
518;2020-11-23T17:58:32+01:00;0.004864;0;0;null;null;0;null
519;2020-11-23T17:58:33+01:00;0;0;0;null;null;0;null
520;2020-11-23T17:58:34+01:00;0;0;0;null;null;0;null
521;2020-11-23T17:58:35+01:00;0;0;0;null;null;0;null
522;2020-11-23T17:58:36+01:00;0;0;0;null;null;0;null
523;2020-11-23T17:58:37+01:00;0;0;0;null;null;0;null
524;2020-11-23T17:58:38+01:00;0;0;0;null;null;0;null
525;2020-11-23T17:58:39+01:00;0;0;0;null;null;0;null
526;2020-11-23T17:58:40+01:00;0;0;0;null;null;0;null
527;2020-11-23T17:58:41+01:00;0;0;0;null;null;0;null
528;2020-11-23T17:58:42+01:00;0;0;0;null;null;0;null
529;2020-11-23T17:58:43+01:00;0;0;0;null;null;0;null
530;2020-11-23T17:58:44+01:00;0;0;0;null;null;0;null
531;2020-11-23T17:58:45+01:00;0;0;0;null;null;0;null
532;2020-11-23T17:58:46+01:00;0;0;0;null;null;0;null
533;2020-11-23T17:58:47+01:00;0;0;0;null;null;0;null
534;2020-11-23T17:58:48+01:00;0;0;0;null;null;0;null
535;2020-11-23T17:58:49+01:00;0;0;0;null;null;0;null
536;2020-11-23T17:58:50+01:00;0;0;null;null;null;null;null
537;2020-11-23T17:58:51+01:00;0;0;0;null;null;0;null
538;2020-11-23T17:58:52+01:00;0;0;0;null;null;0;null
539;2020-11-23T17:58:53+01:00;0;0;0;null;null;0;null
540;2020-11-23T17:58:54+01:00;0;0;0;null;null;0;null
541;2020-11-23T17:58:55+01:00;0;0;0;null;null;0;null
542;2020-11-23T17:58:56+01:00;0;0;0;null;null;0;null
543;2020-11-23T17:58:57+01:00;0;0;0;null;null;0;null
544;2020-11-23T17:58:58+01:00;0;0;0;null;null;0;null
545;2020-11-23T17:58:59+01:00;0;0;0;null;null;0;null
546;2020-11-23T17:59:00+01:00;0;0;0;null;null;0;null
547;2020-11-23T17:59:01+01:00;0;0;0;null;null;0;null
548;2020-11-23T17:59:02+01:00;0;0;0;null;null;0;null
549;2020-11-23T17:59:03+01:00;0;0;0;null;null;0;null
550;2020-11-23T17:59:04+01:00;0;0;0;null;null;0;null
551;2020-11-23T17:59:05+01:00;0;0;0;null;null;0;null
552;2020-11-23T17:59:06+01:00;0;0;0;null;null;0;null
553;2020-11-23T17:59:07+01:00;0;0;0;null;null;0;null
554;2020-11-23T17:59:08+01:00;0;0;0;null;null;0;null
555;2020-11-23T17:59:09+01:00;0;0;0;null;null;0;null
556;2020-11-23T17:59:10+01:00;0;0;0;null;0;0;null
557;2020-11-23T17:59:11+01:00;0;0;0;null;0;0;null
558;2020-11-23T17:59:12+01:00;0;0;0;null;null;0;null
559;2020-11-23T17:59:13+01:00;0.005791999999999999;0;0;null;1.318144;0;null
560;2020-11-23T17:59:14+01:00;0.005791999999999999;0;0;null;7.32784;0;null
561;2020-11-23T17:59:15+01:00;0.005791999999999999;null;null;null;13.077376000000001;null;null
562;2020-11-23T17:59:16+01:00;0.005791999999999999;0;0;null;11.620479999999999;0;null
563;2020-11-23T17:59:17+01:00;0.005791999999999999;0;0;null;9.313728;0;null
564;2020-11-23T17:59:18+01:00;null;null;null;null;10.657888000000002;null;null
565;2020-11-23T17:59:19+01:00;0.005791999999999999;0;0;null;9.23568;0;null
566;2020-11-23T17:59:20+01:00;0.010656;0;null;null;9.677952;null;null
567;2020-11-23T17:59:21+01:00;0.010656;0;0;null;10.631872;0;null
568;2020-11-23T17:59:22+01:00;0.01128;0;0;null;null;null;null
569;2020-11-23T17:59:23+01:00;0.010656;0;0;null;8.489888;0;null
570;2020-11-23T17:59:24+01:00;0.010656;0;0;null;5.168512;0;null
571;2020-11-23T17:59:25+01:00;0.042864;0;0;null;5.168512;0;null
572;2020-11-23T17:59:26+01:00;null;null;null;null;null;null;null
573;2020-11-23T17:59:27+01:00;0.018416000000000002;0;0;null;6.460640000000001;0;null
574;2020-11-23T17:59:28+01:00;0.015519999999999999;0;0;null;5.099136000000001;0;null
575;2020-11-23T17:59:29+01:00;0.015519999999999999;0;0;null;5.446015999999999;0;null
576;2020-11-23T17:59:30+01:00;0.016144;0;0;null;null;0;null
577;2020-11-23T17:59:31+01:00;0.015519999999999999;0;0;null;null;0;null
578;2020-11-23T17:59:32+01:00;0.004864;0;0;null;null;0;null
579;2020-11-23T17:59:33+01:00;0;0;0;null;null;0;null
580;2020-11-23T17:59:34+01:00;0;0;0;null;null;0;null
581;2020-11-23T17:59:35+01:00;0;0;0;null;null;0;null
582;2020-11-23T17:59:36+01:00;0;0;0;null;null;0;null
583;2020-11-23T17:59:37+01:00;0;0;0;null;null;0;null
584;2020-11-23T17:59:38+01:00;0;0;0;null;null;0;null
585;2020-11-23T17:59:39+01:00;0;0;0;null;null;0;null
586;2020-11-23T17:59:40+01:00;0;0;0;null;null;0;null
587;2020-11-23T17:59:41+01:00;0;0;0;null;null;0;null
588;2020-11-23T17:59:42+01:00;0;0;0;null;null;0;null
589;2020-11-23T17:59:43+01:00;0;0;0;null;null;0;null
590;2020-11-23T17:59:44+01:00;0;0;0;null;null;0;null
591;2020-11-23T17:59:45+01:00;0;0;0;null;null;0;null
592;2020-11-23T17:59:46+01:00;0;0;0;null;null;0;null
593;2020-11-23T17:59:47+01:00;0;0;0;null;null;0;null
594;2020-11-23T17:59:48+01:00;0;0;0;null;null;0;null
595;2020-11-23T17:59:49+01:00;0;0;0;null;null;0;null
596;2020-11-23T17:59:50+01:00;0;0;0;null;null;0;null
597;2020-11-23T17:59:51+01:00;0;0;0;null;null;0;null
598;2020-11-23T17:59:52+01:00;0;0;0;null;null;0;null
599;2020-11-23T17:59:53+01:00;0;0;0;null;null;0;null
600;2020-11-23T17:59:54+01:00;0;0;0;null;null;0;null
1;2020-11-23T17:49:55+01:00;0;0;null;null;null;null;null
2;2020-11-23T17:49:56+01:00;0;0;null;null;null;0.000928;0
3;2020-11-23T17:49:57+01:00;0;0;null;null;null;0.000928;0
4;2020-11-23T17:49:58+01:00;0;0;null;null;null;0.000928;0
5;2020-11-23T17:49:59+01:00;null;null;null;null;null;null;null
6;2020-11-23T17:50:00+01:00;0;0;null;null;null;0.000928;0
7;2020-11-23T17:50:01+01:00;0;0;null;null;null;0.000928;0
8;2020-11-23T17:50:02+01:00;0;0;null;null;null;0.000928;0
9;2020-11-23T17:50:03+01:00;0;0;null;null;null;0.000928;0
10;2020-11-23T17:50:04+01:00;0;0;null;null;null;0.000928;0
11;2020-11-23T17:50:05+01:00;0;0;null;null;null;0.000928;0
12;2020-11-23T17:50:06+01:00;0;0;null;null;null;0.000928;0
13;2020-11-23T17:50:07+01:00;0;0;null;null;null;0.000928;0
14;2020-11-23T17:50:08+01:00;0;0;null;null;null;0.000928;0
15;2020-11-23T17:50:09+01:00;0;0;null;null;null;0.000928;0
16;2020-11-23T17:50:10+01:00;null;null;null;null;null;0;0
17;2020-11-23T17:50:11+01:00;0;0;null;null;0;0.000928;0
18;2020-11-23T17:50:12+01:00;0;0;null;null;0;0.000928;0
19;2020-11-23T17:50:13+01:00;0;0;null;null;null;0.000928;0
20;2020-11-23T17:50:14+01:00;0;0;null;null;3.893728;0.000928;0
21;2020-11-23T17:50:15+01:00;null;null;null;null;7.726752;null;null
22;2020-11-23T17:50:16+01:00;0;0;null;null;6.6861120000000005;0.001856;0
23;2020-11-23T17:50:17+01:00;null;null;null;null;null;0.000928;0
24;2020-11-23T17:50:18+01:00;0;0;null;null;7.71808;null;null
25;2020-11-23T17:50:19+01:00;0;0;null;null;7.336512;0.001856;0
26;2020-11-23T17:50:20+01:00;0;0;null;null;7.405888;null;null
27;2020-11-23T17:50:21+01:00;0;0;null;null;8.2384;0.001856;0
28;2020-11-23T17:50:22+01:00;0;0;null;null;7.440576;0.001856;0
29;2020-11-23T17:50:23+01:00;0;0;null;null;7.527296000000001;0.00248;null
30;2020-11-23T17:50:24+01:00;0;0;null;null;6.2871999999999995;null;0
31;2020-11-23T17:50:25+01:00;0;0;null;null;5.6194560000000005;0.001856;0
32;2020-11-23T17:50:26+01:00;0;0;null;null;5.584768;null;0
33;2020-11-23T17:50:27+01:00;0;0;null;null;5.185855999999999;0.001856;0
34;2020-11-23T17:50:28+01:00;0;0;null;null;5.454688;0.00248;0
35;2020-11-23T17:50:29+01:00;0;0;null;null;4.448736;0.001856;0
36;2020-11-23T17:50:30+01:00;0;0;null;null;null;0.001856;0
37;2020-11-23T17:50:31+01:00;0;0;null;null;null;0.001856;0
38;2020-11-23T17:50:32+01:00;0;0;null;null;null;0;0
39;2020-11-23T17:50:33+01:00;0;0;null;null;null;0;0
40;2020-11-23T17:50:34+01:00;0;0;null;null;null;0;0
41;2020-11-23T17:50:35+01:00;0;0;null;null;null;0;0
42;2020-11-23T17:50:36+01:00;0;0;null;null;null;0;0
43;2020-11-23T17:50:37+01:00;0;0;null;null;null;0;0
44;2020-11-23T17:50:38+01:00;0;0;null;null;null;0;0
45;2020-11-23T17:50:39+01:00;0;0;null;null;null;0;0
46;2020-11-23T17:50:40+01:00;0;0;null;null;null;0;0
47;2020-11-23T17:50:41+01:00;0;0;null;null;null;0;0
48;2020-11-23T17:50:42+01:00;0;0;null;null;null;0;0
49;2020-11-23T17:50:43+01:00;0;0;null;null;null;0;0
50;2020-11-23T17:50:44+01:00;0;0;null;null;null;0;0
51;2020-11-23T17:50:45+01:00;0;0;null;null;null;0;0
52;2020-11-23T17:50:46+01:00;0;0;null;null;null;0;0
53;2020-11-23T17:50:47+01:00;0;0;null;null;null;0;0
54;2020-11-23T17:50:48+01:00;0;0;null;null;null;0;0
55;2020-11-23T17:50:49+01:00;0;0;null;null;null;0;0
56;2020-11-23T17:50:50+01:00;0;0;null;null;null;0;0
57;2020-11-23T17:50:51+01:00;0;0;null;null;null;0;0
58;2020-11-23T17:50:52+01:00;0;0;null;null;null;0;0
59;2020-11-23T17:50:53+01:00;0;0;null;null;null;0;0
60;2020-11-23T17:50:54+01:00;0;0;null;null;null;0;0
61;2020-11-23T17:50:55+01:00;0;0;null;null;null;0;0
62;2020-11-23T17:50:56+01:00;0;0;null;null;null;0;0
63;2020-11-23T17:50:57+01:00;0;0;null;null;null;0;0
64;2020-11-23T17:50:58+01:00;0;0;null;null;null;0;0
65;2020-11-23T17:50:59+01:00;0;0;null;null;null;0;0
66;2020-11-23T17:51:00+01:00;0;0;null;null;null;0;0
67;2020-11-23T17:51:01+01:00;0;0;null;null;null;0;0
68;2020-11-23T17:51:02+01:00;0;0;null;null;null;0;0
69;2020-11-23T17:51:03+01:00;0;0;null;null;null;0;0
70;2020-11-23T17:51:04+01:00;0;0;null;null;null;0;0
71;2020-11-23T17:51:05+01:00;0;0;null;null;null;0;0
72;2020-11-23T17:51:06+01:00;0;0;null;null;null;0;0
73;2020-11-23T17:51:07+01:00;0;0;null;null;null;0;0
74;2020-11-23T17:51:08+01:00;0;0;null;null;null;0;0
75;2020-11-23T17:51:09+01:00;0;0;null;null;null;0;0
76;2020-11-23T17:51:10+01:00;0;0;null;null;0;0;0
77;2020-11-23T17:51:11+01:00;0;0;null;null;0;0;0
78;2020-11-23T17:51:12+01:00;null;null;null;null;null;null;null
79;2020-11-23T17:51:13+01:00;0;0;null;null;1.482912;0;0
80;2020-11-23T17:51:14+01:00;0;0;null;null;2.584256;0.010656;0
81;2020-11-23T17:51:15+01:00;null;null;null;null;null;0.013456;0
82;2020-11-23T17:51:16+01:00;0;0;null;null;4.63952;0.012832000000000001;null
83;2020-11-23T17:51:17+01:00;0;0;null;null;5.749536;0.011583999999999999;0
84;2020-11-23T17:51:18+01:00;0;0;null;null;4.483424;null;null
85;2020-11-23T17:51:19+01:00;0;0;null;null;4.743584;0.011583999999999999;0
86;2020-11-23T17:51:20+01:00;null;null;null;null;5.567424;0.012208;0
87;2020-11-23T17:51:21+01:00;0;0;null;null;4.838976;0.011583999999999999;0
88;2020-11-23T17:51:22+01:00;0;0;null;null;5.185855999999999;0.011583999999999999;0
89;2020-11-23T17:51:23+01:00;0;0;null;null;null;0.011583999999999999;0
90;2020-11-23T17:51:24+01:00;null;null;null;null;5.0297600000000005;null;null
91;2020-11-23T17:51:25+01:00;0;0;null;null;5.498048;0.011583999999999999;0
92;2020-11-23T17:51:26+01:00;0;0;null;null;4.795616;0.011583999999999999;0
93;2020-11-23T17:51:27+01:00;0;0;null;null;4.5874880000000005;0.011583999999999999;0
94;2020-11-23T17:51:28+01:00;0;null;null;null;5.5414080000000006;0.011583999999999999;0
95;2020-11-23T17:51:29+01:00;null;0;null;null;5.411328;0.010656;0
96;2020-11-23T17:51:30+01:00;0;0;null;null;null;0.011583999999999999;0
97;2020-11-23T17:51:31+01:00;0;0;null;null;null;0.011583999999999999;0
98;2020-11-23T17:51:32+01:00;0;0;null;null;null;0.005791999999999999;0
99;2020-11-23T17:51:33+01:00;0;0;null;null;null;0;0
100;2020-11-23T17:51:34+01:00;0;0;null;null;null;0;0
101;2020-11-23T17:51:35+01:00;0;0;null;null;null;0;0
102;2020-11-23T17:51:36+01:00;0;0;null;null;null;0;0
103;2020-11-23T17:51:37+01:00;0;0;null;null;null;0;0
104;2020-11-23T17:51:38+01:00;0;0;null;null;null;0;0
105;2020-11-23T17:51:39+01:00;0;0;null;null;null;0;0
106;2020-11-23T17:51:40+01:00;null;null;null;null;null;0;0
107;2020-11-23T17:51:41+01:00;0;0;null;null;null;0;0
108;2020-11-23T17:51:42+01:00;0;0;null;null;null;0;0
109;2020-11-23T17:51:43+01:00;0;0;null;null;null;0;0
110;2020-11-23T17:51:44+01:00;0;0;null;null;null;0;0
111;2020-11-23T17:51:45+01:00;0;0;null;null;null;0;0
112;2020-11-23T17:51:46+01:00;0;0;null;null;null;0;0
113;2020-11-23T17:51:47+01:00;0;0;null;null;null;0;0
114;2020-11-23T17:51:48+01:00;0;0;null;null;null;0;0
115;2020-11-23T17:51:49+01:00;0;0;null;null;null;0;0
116;2020-11-23T17:51:50+01:00;0;0;null;null;0;0;0
117;2020-11-23T17:51:51+01:00;0;0;null;null;0;0;0
118;2020-11-23T17:51:52+01:00;null;null;null;null;null;null;null
119;2020-11-23T17:51:53+01:00;0;0;null;null;0.8411839999999999;0;0
120;2020-11-23T17:51:54+01:00;0;0;null;null;1.17072;0.011583999999999999;0
121;2020-11-23T17:51:55+01:00;0;0;null;null;3.3820799999999998;null;0
122;2020-11-23T17:51:56+01:00;0;0;null;null;4.648192;0.012208;0
123;2020-11-23T17:51:57+01:00;0;0;null;null;4.656864;0.012208;0
124;2020-11-23T17:51:58+01:00;0;0;null;null;4.283968;0.01128;0
125;2020-11-23T17:51:59+01:00;0;0;null;null;4.483424;0.010656;0
126;2020-11-23T17:52:00+01:00;0;0;null;null;4.89968;null;null
127;2020-11-23T17:52:01+01:00;0;0;null;null;5.07312;0.011583999999999999;0
128;2020-11-23T17:52:02+01:00;null;null;null;null;null;0.01376;0
129;2020-11-23T17:52:03+01:00;0;0;null;null;null;0.010656;0
130;2020-11-23T17:52:04+01:00;0;0;null;null;null;null;null
131;2020-11-23T17:52:05+01:00;0;0;null;null;null;0.010656;0
132;2020-11-23T17:52:06+01:00;0;0;null;null;null;0.012208;0
133;2020-11-23T17:52:07+01:00;0;0;null;null;null;0.011583999999999999;0
134;2020-11-23T17:52:08+01:00;0;0;null;null;null;0.011583999999999999;0
135;2020-11-23T17:52:09+01:00;0;0;null;null;null;0.011583999999999999;0
136;2020-11-23T17:52:10+01:00;0;0;null;null;null;0.010656;0
137;2020-11-23T17:52:11+01:00;0;0;null;null;null;0.011583999999999999;0
138;2020-11-23T17:52:12+01:00;0;0;null;null;null;0.005791999999999999;0
139;2020-11-23T17:52:13+01:00;0;0;null;null;null;0;0
140;2020-11-23T17:52:14+01:00;0;0;null;null;null;0;0
141;2020-11-23T17:52:15+01:00;0;0;null;null;null;0;0
142;2020-11-23T17:52:16+01:00;0;0;null;null;null;0;0
143;2020-11-23T17:52:17+01:00;0;0;null;null;null;0;0
144;2020-11-23T17:52:18+01:00;0;0;null;null;null;0;0
145;2020-11-23T17:52:19+01:00;0;0;null;null;null;0;0
146;2020-11-23T17:52:20+01:00;0;0;null;null;null;0;0
147;2020-11-23T17:52:21+01:00;0;0;null;null;null;0;0
148;2020-11-23T17:52:22+01:00;0;0;null;null;null;0;0
149;2020-11-23T17:52:23+01:00;0;0;null;null;null;0;0
150;2020-11-23T17:52:24+01:00;0;0;null;null;null;0;0
151;2020-11-23T17:52:25+01:00;0;0;null;null;null;0;0
152;2020-11-23T17:52:26+01:00;0;0;null;null;null;0;0
153;2020-11-23T17:52:27+01:00;0;0;null;null;null;0;0
154;2020-11-23T17:52:28+01:00;0;0;null;null;null;0;0
155;2020-11-23T17:52:29+01:00;0;0;null;null;null;0;0
156;2020-11-23T17:52:30+01:00;0;0;null;null;null;0;0
157;2020-11-23T17:52:31+01:00;0;0;null;null;null;0;0
158;2020-11-23T17:52:32+01:00;0;0;null;null;null;0;0
159;2020-11-23T17:52:33+01:00;0;0;null;null;null;0;0
160;2020-11-23T17:52:34+01:00;0;0;null;null;null;0;0
161;2020-11-23T17:52:35+01:00;0;0;null;null;null;0;0
162;2020-11-23T17:52:36+01:00;0;0;null;null;null;0;0
163;2020-11-23T17:52:37+01:00;null;null;null;null;null;null;null
164;2020-11-23T17:52:38+01:00;0;0;null;null;null;0;0
165;2020-11-23T17:52:39+01:00;0;0;null;null;null;0;0
166;2020-11-23T17:52:40+01:00;null;null;null;null;null;null;null
167;2020-11-23T17:52:41+01:00;0;0;null;null;null;0;0
168;2020-11-23T17:52:42+01:00;0;0;null;null;null;0;0
169;2020-11-23T17:52:43+01:00;0;0;null;null;null;0;0
170;2020-11-23T17:52:44+01:00;0;null;null;null;null;0;0
171;2020-11-23T17:52:45+01:00;0;0;null;null;null;0;0
172;2020-11-23T17:52:46+01:00;0;0;null;null;null;0;0
173;2020-11-23T17:52:47+01:00;0;0;null;null;null;0;0
174;2020-11-23T17:52:48+01:00;0;0;null;null;null;0;0
175;2020-11-23T17:52:49+01:00;0;0;null;null;null;0;0
176;2020-11-23T17:52:50+01:00;null;null;null;null;null;0;null
177;2020-11-23T17:52:51+01:00;0;0;null;null;null;null;0
178;2020-11-23T17:52:52+01:00;0;0;null;null;null;0;0
179;2020-11-23T17:52:53+01:00;0;0;null;null;null;0.004864;0
180;2020-11-23T17:52:54+01:00;0;0;null;null;null;0.031664000000000005;0
181;2020-11-23T17:52:55+01:00;0;0;null;null;null;0.012208;0
182;2020-11-23T17:52:56+01:00;0;0;null;null;null;null;0
183;2020-11-23T17:52:57+01:00;0;0;null;null;null;0.013135999999999998;0
