Time;Hour;0x00;0x01;0x02;0x03;QoS 1;BE 3;BE 4
550;2020-11-23T18:54:53+01:00;0.019;null;null;null;0.035;null;null
551;2020-11-23T18:54:54+01:00;0.046;null;null;null;0.029;null;null
552;2020-11-23T18:54:55+01:00;0.033;null;null;null;0.04;null;null
553;2020-11-23T18:54:56+01:00;0.02;null;null;null;0.053;null;null
554;2020-11-23T18:54:57+01:00;0.019;null;null;null;0.03;null;null
555;2020-11-23T18:54:58+01:00;0.014;null;null;null;0.063;null;null
556;2020-11-23T18:54:59+01:00;0.02;null;null;null;0.033;null;null
557;2020-11-23T18:55:00+01:00;0.036;null;null;null;0.028;null;null
558;2020-11-23T18:55:01+01:00;0.031;null;null;null;0.034;null;null
559;2020-11-23T18:55:02+01:00;0.015;null;null;null;0.036;null;null
560;2020-11-23T18:55:03+01:00;null;null;null;null;0.036;null;null
561;2020-11-23T18:55:04+01:00;0.02;null;null;null;0.023;null;null
562;2020-11-23T18:55:05+01:00;0.048;null;null;null;0.037;null;null
563;2020-11-23T18:55:06+01:00;0.124;null;null;null;0.036;null;null
564;2020-11-23T18:55:07+01:00;0.054;null;null;null;0.055;null;null
565;2020-11-23T18:55:08+01:00;0.017;null;null;null;0.04;null;null
566;2020-11-23T18:55:09+01:00;0.021;null;null;null;0.047;null;null
567;2020-11-23T18:55:10+01:00;0.025;null;null;null;0.031;null;null
568;2020-11-23T18:55:11+01:00;0.034;null;null;null;0.034;null;null
569;2020-11-23T18:55:12+01:00;0.028;null;null;null;0.034;null;null
570;2020-11-23T18:55:13+01:00;0.019;null;null;null;0.029;null;null
571;2020-11-23T18:55:14+01:00;0.02;null;null;null;0.039;null;null
572;2020-11-23T18:55:15+01:00;0.038;null;null;null;0.047;null;null
573;2020-11-23T18:55:16+01:00;0.015;null;null;null;0.036;null;null
574;2020-11-23T18:55:17+01:00;0.074;null;null;null;0.033;null;null
575;2020-11-23T18:55:18+01:00;0.02;null;null;null;0.055;null;null
576;2020-11-23T18:55:19+01:00;0.051;null;null;null;0.024;null;null
577;2020-11-23T18:55:20+01:00;0.02;null;null;null;0.057;null;null
578;2020-11-23T18:55:21+01:00;0.019;null;null;null;0.034;null;null
579;2020-11-23T18:55:22+01:00;0.073;null;null;null;0.043;null;null
580;2020-11-23T18:55:23+01:00;0.015;null;null;null;0.036;null;null
581;2020-11-23T18:55:24+01:00;0.015;null;null;null;0.045;null;null
582;2020-11-23T18:55:25+01:00;0.015;null;null;null;0.057;null;null
583;2020-11-23T18:55:26+01:00;0.02;null;null;null;0.036;null;null
584;2020-11-23T18:55:27+01:00;0.021;null;null;null;0.027;null;null
585;2020-11-23T18:55:28+01:00;0.033;null;null;null;0.039;null;null
586;2020-11-23T18:55:29+01:00;0.02;null;null;null;0.025;null;null
587;2020-11-23T18:55:30+01:00;0.015;null;null;null;0.062;null;null
588;2020-11-23T18:55:31+01:00;0.017;null;null;null;0.045;null;null
589;2020-11-23T18:55:32+01:00;0.019;null;null;null;0.045;null;null
590;2020-11-23T18:55:33+01:00;0.03;null;null;null;0.052;null;null
591;2020-11-23T18:55:34+01:00;0.098;null;null;null;0.052;null;null
592;2020-11-23T18:55:35+01:00;0.022;null;null;null;0.049;null;null
593;2020-11-23T18:55:36+01:00;0.024;null;null;null;0.059;null;null
594;2020-11-23T18:55:37+01:00;0.017;null;null;null;0.047;null;null
595;2020-11-23T18:55:38+01:00;0.028;null;null;null;0.785;null;null
596;2020-11-23T18:55:39+01:00;23.636;null;null;null;236.781;null;null
597;2020-11-23T18:55:40+01:00;22.421;null;null;null;702.628;null;null
598;2020-11-23T18:55:41+01:00;28.124;null;null;null;839.275;null;null
599;2020-11-23T18:55:42+01:00;8.705;null;null;null;382.056;null;null
600;2020-11-23T18:55:43+01:00;0.034;null;null;null;0.028;null;null
1;2020-11-23T18:45:44+01:00;0.023;null;null;null;null;null;null
2;2020-11-23T18:45:45+01:00;0.023;null;null;null;null;null;null
3;2020-11-23T18:45:46+01:00;0.022;null;null;null;null;null;null
4;2020-11-23T18:45:47+01:00;0.024;null;null;null;null;null;null
5;2020-11-23T18:45:48+01:00;null;null;null;null;null;null;null
6;2020-11-23T18:45:49+01:00;0.023;null;null;null;null;null;null
7;2020-11-23T18:45:50+01:00;0.024;null;null;null;null;null;null
8;2020-11-23T18:45:51+01:00;0.022;null;null;null;null;null;null
9;2020-11-23T18:45:52+01:00;0.022;null;null;null;null;null;null
10;2020-11-23T18:45:53+01:00;0.021;null;null;null;null;null;null
11;2020-11-23T18:45:54+01:00;0.021;null;null;null;null;327.062;325.892
12;2020-11-23T18:45:55+01:00;19.032;null;null;null;null;518.582;518.238
13;2020-11-23T18:45:56+01:00;19.313;null;null;null;null;500.323;500.862
14;2020-11-23T18:45:57+01:00;14.324;null;null;null;null;519.378;519.19
15;2020-11-23T18:45:58+01:00;15.028;null;null;null;null;508.296;508.395
16;2020-11-23T18:45:59+01:00;15.141;null;null;null;null;511.803;512.686
17;2020-11-23T18:46:00+01:00;19.07;null;null;null;null;512.146;512.75
18;2020-11-23T18:46:01+01:00;24.471;null;null;null;null;null;508.788
19;2020-11-23T18:46:02+01:00;20.253;null;null;null;null;null;507.528
20;2020-11-23T18:46:03+01:00;null;null;null;null;null;null;507.528
21;2020-11-23T18:46:04+01:00;14.7;null;null;null;null;null;511.56
22;2020-11-23T18:46:05+01:00;null;null;null;null;null;null;525.606
23;2020-11-23T18:46:06+01:00;null;null;null;null;null;null;1061.033
24;2020-11-23T18:46:07+01:00;31.914;null;null;null;null;null;553.259
25;2020-11-23T18:46:08+01:00;0.643;null;null;null;null;null;548.161
26;2020-11-23T18:46:09+01:00;23.124;null;null;null;null;null;559.435
27;2020-11-23T18:46:10+01:00;25.323;null;null;null;null;null;552.498
28;2020-11-23T18:46:11+01:00;36.313;null;null;null;null;null;540.468
29;2020-11-23T18:46:12+01:00;69.994;null;null;null;null;null;551.226
30;2020-11-23T18:46:13+01:00;28.799;null;null;null;null;null;541.826
31;2020-11-23T18:46:14+01:00;14.681;null;null;null;null;null;551.122
32;2020-11-23T18:46:15+01:00;null;null;null;null;null;null;558.829
33;2020-11-23T18:46:16+01:00;null;null;null;null;null;null;564.763
34;2020-11-23T18:46:17+01:00;43.56;null;null;null;null;null;552.076
35;2020-11-23T18:46:18+01:00;23.6;null;null;null;null;null;547.494
36;2020-11-23T18:46:19+01:00;14.862;null;null;null;null;null;559.243
37;2020-11-23T18:46:20+01:00;44.089;null;null;null;null;null;563.34
38;2020-11-23T18:46:21+01:00;61.454;null;null;null;null;null;560.395
39;2020-11-23T18:46:22+01:00;3.913;null;null;null;null;null;559.651
40;2020-11-23T18:46:23+01:00;null;null;null;null;null;null;559.651
41;2020-11-23T18:46:24+01:00;31.693;null;null;null;null;null;553.551
42;2020-11-23T18:46:25+01:00;null;null;null;null;null;null;551.21
43;2020-11-23T18:46:26+01:00;11.977;null;null;null;null;null;566.177
44;2020-11-23T18:46:27+01:00;11.977;null;null;null;null;null;432.767
45;2020-11-23T18:46:28+01:00;0.518;null;null;null;null;null;146.567
46;2020-11-23T18:46:29+01:00;0.518;null;null;null;null;null;66.274
47;2020-11-23T18:46:30+01:00;9.526;null;null;null;null;null;2.818
48;2020-11-23T18:46:31+01:00;0.072;null;null;null;null;null;0.057
49;2020-11-23T18:46:32+01:00;0.054;null;null;null;null;null;0.086
50;2020-11-23T18:46:33+01:00;0.017;null;null;null;null;null;0.058
51;2020-11-23T18:46:34+01:00;0.013;null;null;null;null;null;0.041
52;2020-11-23T18:46:35+01:00;0.014;null;null;null;null;null;0.051
53;2020-11-23T18:46:36+01:00;0.052;null;null;null;null;null;0.059
54;2020-11-23T18:46:37+01:00;null;null;null;null;null;null;54.313
55;2020-11-23T18:46:38+01:00;null;null;null;null;null;null;518.416
56;2020-11-23T18:46:39+01:00;null;null;null;null;null;null;666.875
57;2020-11-23T18:46:40+01:00;null;null;null;null;null;null;637.552
58;2020-11-23T18:46:41+01:00;null;null;null;null;null;null;117.875
59;2020-11-23T18:46:42+01:00;13.209;null;null;null;null;null;35.175
60;2020-11-23T18:46:43+01:00;0.044;null;null;null;null;null;0.039
61;2020-11-23T18:46:44+01:00;0.055;null;null;null;null;null;0.053
62;2020-11-23T18:46:45+01:00;0.014;null;null;null;null;null;0.033
63;2020-11-23T18:46:46+01:00;0.014;null;null;null;null;null;0.079
64;2020-11-23T18:46:47+01:00;0.014;null;null;null;null;null;0.033
65;2020-11-23T18:46:48+01:00;0.033;null;null;null;null;null;0.064
66;2020-11-23T18:46:49+01:00;0.773;null;null;null;null;null;0.058
67;2020-11-23T18:46:50+01:00;0.014;null;null;null;null;null;0.089
68;2020-11-23T18:46:51+01:00;0.013;null;null;null;null;null;0.062
69;2020-11-23T18:46:52+01:00;0.019;null;null;null;null;null;0.07
70;2020-11-23T18:46:53+01:00;0.015;null;null;null;null;null;0.031
71;2020-11-23T18:46:54+01:00;0.014;null;null;null;null;null;0.081
72;2020-11-23T18:46:55+01:00;0.046;null;null;null;null;null;0.037
73;2020-11-23T18:46:56+01:00;0.014;null;null;null;null;null;0.042
74;2020-11-23T18:46:57+01:00;0.015;null;null;null;null;null;0.053
75;2020-11-23T18:46:58+01:00;0.043;null;null;null;null;null;0.098
76;2020-11-23T18:46:59+01:00;0.013;null;null;null;null;null;51.951
77;2020-11-23T18:47:00+01:00;17.833;null;null;null;null;null;196.453
78;2020-11-23T18:47:01+01:00;6.023;null;null;null;null;null;237.811
79;2020-11-23T18:47:02+01:00;14.372;null;null;null;null;null;235.046
80;2020-11-23T18:47:03+01:00;null;null;null;null;null;null;235.046
81;2020-11-23T18:47:04+01:00;11.541;null;null;null;null;null;250.401
82;2020-11-23T18:47:05+01:00;29.362;null;null;null;null;null;248.935
83;2020-11-23T18:47:06+01:00;21.623;null;null;null;null;null;234.898
84;2020-11-23T18:47:07+01:00;14.55;null;null;null;null;null;232.807
85;2020-11-23T18:47:08+01:00;7.879;null;null;null;null;null;260.714
86;2020-11-23T18:47:09+01:00;3.055;null;null;null;null;null;241.472
87;2020-11-23T18:47:10+01:00;6.5;null;null;null;null;null;237.237
88;2020-11-23T18:47:11+01:00;8.516;null;null;null;null;null;277.216
89;2020-11-23T18:47:12+01:00;1.624;null;null;null;null;null;253.993
90;2020-11-23T18:47:13+01:00;4.186;null;null;null;null;null;249.435
91;2020-11-23T18:47:14+01:00;0.408;null;null;null;null;null;240.583
92;2020-11-23T18:47:15+01:00;24.249;null;null;null;null;null;229.723
93;2020-11-23T18:47:16+01:00;9.939;null;null;null;null;null;234.17
94;2020-11-23T18:47:17+01:00;1.058;null;null;null;null;null;239.511
95;2020-11-23T18:47:18+01:00;14.997;null;null;null;null;null;240.78
96;2020-11-23T18:47:19+01:00;13.824;null;null;null;null;null;244.094
97;2020-11-23T18:47:20+01:00;1.973;null;null;null;null;null;207.246
98;2020-11-23T18:47:21+01:00;2.743;null;null;null;null;null;151.783
99;2020-11-23T18:47:22+01:00;11.941;null;null;null;null;null;166.472
100;2020-11-23T18:47:23+01:00;null;null;null;null;null;null;166.472
101;2020-11-23T18:47:24+01:00;1.018;null;null;null;null;null;234.713
102;2020-11-23T18:47:25+01:00;26.95;null;null;null;null;null;244.011
103;2020-11-23T18:47:26+01:00;13.857;null;null;null;null;null;260.13
104;2020-11-23T18:47:27+01:00;26.112;null;null;null;null;null;242.627
105;2020-11-23T18:47:28+01:00;9.969;null;null;null;null;null;254.53
106;2020-11-23T18:47:29+01:00;4.404;null;null;null;null;null;233.978
107;2020-11-23T18:47:30+01:00;16.208;null;null;null;null;null;240.469
108;2020-11-23T18:47:31+01:00;18.263;null;null;null;null;null;241.056
109;2020-11-23T18:47:32+01:00;0.444;null;null;null;null;null;248.708
110;2020-11-23T18:47:33+01:00;11.232;null;null;null;null;null;274.036
111;2020-11-23T18:47:34+01:00;8.7;null;null;null;null;null;249.717
112;2020-11-23T18:47:35+01:00;14.864;null;null;null;null;null;232.92
113;2020-11-23T18:47:36+01:00;20.033;null;null;null;null;null;251.038
114;2020-11-23T18:47:37+01:00;19.831;null;null;null;null;null;315.365
115;2020-11-23T18:47:38+01:00;null;null;null;null;null;null;682.222
116;2020-11-23T18:47:39+01:00;null;null;null;null;null;null;800.877
117;2020-11-23T18:47:40+01:00;10.611;null;null;null;null;null;813.625
118;2020-11-23T18:47:41+01:00;10.656;null;null;null;null;null;299.113
119;2020-11-23T18:47:42+01:00;8.405;null;null;null;null;null;241.152
120;2020-11-23T18:47:43+01:00;0.394;null;null;null;null;null;241.152
121;2020-11-23T18:47:44+01:00;3.148;null;null;null;null;null;239.794
122;2020-11-23T18:47:45+01:00;16.878;null;null;null;null;null;244.932
123;2020-11-23T18:47:46+01:00;6.768;null;null;null;null;null;235.224
124;2020-11-23T18:47:47+01:00;18.41;null;null;null;null;null;238.209
125;2020-11-23T18:47:48+01:00;3.564;null;null;null;null;null;234.096
126;2020-11-23T18:47:49+01:00;1.586;null;null;null;null;null;249.482
127;2020-11-23T18:47:50+01:00;17.485;null;null;null;null;null;246.36
128;2020-11-23T18:47:51+01:00;13.588;null;null;null;null;null;258.969
129;2020-11-23T18:47:52+01:00;19.813;null;null;null;null;null;262.541
130;2020-11-23T18:47:53+01:00;28.999;null;null;null;null;null;null
131;2020-11-23T18:47:54+01:00;6.905;null;null;null;null;null;null
132;2020-11-23T18:47:55+01:00;21.823;null;null;null;null;null;null
133;2020-11-23T18:47:56+01:00;11.798;null;null;null;null;null;null
134;2020-11-23T18:47:57+01:00;17.893;null;null;null;null;null;null
135;2020-11-23T18:47:58+01:00;18.622;null;null;null;null;null;null
136;2020-11-23T18:47:59+01:00;5.584;null;null;null;null;null;null
137;2020-11-23T18:48:00+01:00;15.027;null;null;null;null;null;null
138;2020-11-23T18:48:01+01:00;19.797;null;null;null;null;null;null
139;2020-11-23T18:48:02+01:00;11.899;null;null;null;null;null;null
140;2020-11-23T18:48:03+01:00;21.771;null;null;null;null;null;null
141;2020-11-23T18:48:04+01:00;19.803;null;null;null;null;null;null
142;2020-11-23T18:48:05+01:00;3.549;null;null;null;null;null;null
143;2020-11-23T18:48:06+01:00;12.3;null;null;null;null;null;null
144;2020-11-23T18:48:07+01:00;0.024;null;null;null;null;null;null
145;2020-11-23T18:48:08+01:00;0.025;null;null;null;null;null;null
146;2020-11-23T18:48:09+01:00;0.025;null;null;null;null;null;null
147;2020-11-23T18:48:10+01:00;0.021;null;null;null;null;null;null
148;2020-11-23T18:48:11+01:00;0.021;null;null;null;null;null;null
149;2020-11-23T18:48:12+01:00;0.022;null;null;null;null;null;null
150;2020-11-23T18:48:13+01:00;0.027;null;null;null;null;null;null
151;2020-11-23T18:48:14+01:00;0.024;null;null;null;null;null;null
152;2020-11-23T18:48:15+01:00;0.025;null;null;null;null;null;null
153;2020-11-23T18:48:16+01:00;0.022;null;null;null;null;null;null
154;2020-11-23T18:48:17+01:00;0.023;null;null;null;null;null;null
155;2020-11-23T18:48:18+01:00;0.024;null;null;null;null;null;null
156;2020-11-23T18:48:19+01:00;0.025;null;null;null;null;null;null
157;2020-11-23T18:48:20+01:00;0.022;null;null;null;null;null;null
158;2020-11-23T18:48:21+01:00;0.032;null;null;null;null;null;null
159;2020-11-23T18:48:22+01:00;0.023;null;null;null;null;null;null
160;2020-11-23T18:48:23+01:00;0.027;null;null;null;null;null;null
161;2020-11-23T18:48:24+01:00;0.022;null;null;null;null;null;null
162;2020-11-23T18:48:25+01:00;0.025;null;null;null;null;null;null
163;2020-11-23T18:48:26+01:00;0.024;null;null;null;null;null;null
164;2020-11-23T18:48:27+01:00;0.024;null;null;null;null;null;null
165;2020-11-23T18:48:28+01:00;0.025;null;null;null;null;null;null
166;2020-11-23T18:48:29+01:00;0.027;null;null;null;null;null;null
167;2020-11-23T18:48:30+01:00;0.024;null;null;null;null;null;null
168;2020-11-23T18:48:31+01:00;0.027;null;null;null;null;null;null
169;2020-11-23T18:48:32+01:00;0.023;null;null;null;null;null;null
170;2020-11-23T18:48:33+01:00;0.025;null;null;null;null;null;null
171;2020-11-23T18:48:34+01:00;0.021;null;null;null;null;null;null
172;2020-11-23T18:48:35+01:00;0.023;null;null;null;null;null;null
173;2020-11-23T18:48:36+01:00;0.022;null;null;null;null;null;null
174;2020-11-23T18:48:37+01:00;0.021;null;null;null;null;null;null
175;2020-11-23T18:48:38+01:00;0.026;null;null;null;null;null;null
176;2020-11-23T18:48:39+01:00;0.029;null;null;null;null;null;null
177;2020-11-23T18:48:40+01:00;0.03;null;null;null;null;null;null
178;2020-11-23T18:48:41+01:00;0.025;null;null;null;null;null;null
179;2020-11-23T18:48:42+01:00;0.023;null;null;null;null;null;null
180;2020-11-23T18:48:43+01:00;0.026;null;null;null;null;null;null
181;2020-11-23T18:48:44+01:00;0.021;null;null;null;null;null;null
182;2020-11-23T18:48:45+01:00;0.026;null;null;null;null;null;null
183;2020-11-23T18:48:46+01:00;0.022;null;null;null;null;null;null
184;2020-11-23T18:48:47+01:00;0.024;null;null;null;null;null;null
185;2020-11-23T18:48:48+01:00;0.029;null;null;null;null;null;null
186;2020-11-23T18:48:49+01:00;0.028;null;null;null;null;null;null
187;2020-11-23T18:48:50+01:00;0.022;null;null;null;null;null;null
188;2020-11-23T18:48:51+01:00;0.026;null;null;null;null;null;null
189;2020-11-23T18:48:52+01:00;0.023;null;null;null;null;null;null
190;2020-11-23T18:48:53+01:00;0.026;null;null;null;null;null;null
191;2020-11-23T18:48:54+01:00;0.021;null;null;null;null;null;0
192;2020-11-23T18:48:55+01:00;0.025;null;null;null;null;null;0
193;2020-11-23T18:48:56+01:00;0.023;null;null;null;null;null;0
194;2020-11-23T18:48:57+01:00;0.023;null;null;null;null;null;0
195;2020-11-23T18:48:58+01:00;0.028;null;null;null;null;null;0
196;2020-11-23T18:48:59+01:00;0.026;null;null;null;null;null;0
197;2020-11-23T18:49:00+01:00;0.025;null;null;null;null;null;0
198;2020-11-23T18:49:01+01:00;0.027;null;null;null;null;null;0
199;2020-11-23T18:49:02+01:00;0.024;null;null;null;null;null;0
200;2020-11-23T18:49:03+01:00;0.028;null;null;null;null;null;0
201;2020-11-23T18:49:04+01:00;0.024;null;null;null;null;null;0
202;2020-11-23T18:49:05+01:00;0.025;null;null;null;null;null;0
203;2020-11-23T18:49:06+01:00;0.023;null;null;null;null;null;0
204;2020-11-23T18:49:07+01:00;0.025;null;null;null;null;null;0
205;2020-11-23T18:49:08+01:00;0.028;null;null;null;null;null;0
206;2020-11-23T18:49:09+01:00;0.026;null;null;null;null;null;0
207;2020-11-23T18:49:10+01:00;0.024;null;null;null;null;null;0
208;2020-11-23T18:49:11+01:00;0.025;null;null;null;null;null;0
209;2020-11-23T18:49:12+01:00;0.022;null;null;null;null;null;0
210;2020-11-23T18:49:13+01:00;0.026;null;null;null;null;null;0
211;2020-11-23T18:49:14+01:00;null;null;null;null;null;null;83.125
212;2020-11-23T18:49:15+01:00;null;null;null;null;null;null;408.454
213;2020-11-23T18:49:16+01:00;6.13;null;null;null;null;null;398.211
214;2020-11-23T18:49:17+01:00;8.518;null;null;null;null;null;388.281
215;2020-11-23T18:49:18+01:00;45.378;null;null;null;null;null;433.151
216;2020-11-23T18:49:19+01:00;8.516;null;null;null;null;null;394.175
217;2020-11-23T18:49:20+01:00;11.738;null;null;null;null;null;341.759
218;2020-11-23T18:49:21+01:00;10.776;null;null;null;null;null;297.44
219;2020-11-23T18:49:22+01:00;null;null;null;null;null;null;305.963
220;2020-11-23T18:49:23+01:00;null;null;null;null;null;null;305.963
221;2020-11-23T18:49:24+01:00;16.866;null;null;null;null;null;372.932
222;2020-11-23T18:49:25+01:00;22.811;null;null;null;null;null;379.364
223;2020-11-23T18:49:26+01:00;24.718;null;null;null;null;null;364.772
224;2020-11-23T18:49:27+01:00;20.972;null;null;null;null;null;377.688
225;2020-11-23T18:49:28+01:00;22.354;null;null;null;null;null;385.138
226;2020-11-23T18:49:29+01:00;14.252;null;null;null;null;null;361.17
227;2020-11-23T18:49:30+01:00;11.924;null;null;null;null;null;358.068
228;2020-11-23T18:49:31+01:00;14.53;null;null;null;null;null;359.69
229;2020-11-23T18:49:32+01:00;10.573;null;null;null;null;null;368.696
230;2020-11-23T18:49:33+01:00;13.803;null;null;null;null;null;366.588
231;2020-11-23T18:49:34+01:00;12.32;null;null;null;null;null;361.683
232;2020-11-23T18:49:35+01:00;8.852;null;null;null;null;null;336.609
233;2020-11-23T18:49:36+01:00;25.322;null;null;null;null;null;273.9
234;2020-11-23T18:49:37+01:00;62.287;null;null;null;null;null;340.495
235;2020-11-23T18:49:38+01:00;61.035;null;null;null;null;null;775.62
236;2020-11-23T18:49:39+01:00;12.616;null;null;null;null;null;989.377
237;2020-11-23T18:49:40+01:00;1.333;null;null;null;null;null;1138.802
238;2020-11-23T18:49:41+01:00;0.404;null;null;null;null;null;362.99
239;2020-11-23T18:49:42+01:00;11.09;null;null;null;null;null;295.034
240;2020-11-23T18:49:43+01:00;8.374;null;null;null;null;null;316.19
241;2020-11-23T18:49:44+01:00;22.318;null;null;null;null;null;269.508
242;2020-11-23T18:49:45+01:00;5.065;null;null;null;null;null;280.324
243;2020-11-23T18:49:46+01:00;7.641;null;null;null;null;null;270.415
244;2020-11-23T18:49:47+01:00;19.811;null;null;null;null;null;270.209
245;2020-11-23T18:49:48+01:00;10.225;null;null;null;null;null;263.412
246;2020-11-23T18:49:49+01:00;12.741;null;null;null;null;null;284.021
247;2020-11-23T18:49:50+01:00;22.583;null;null;null;null;null;288.157
248;2020-11-23T18:49:51+01:00;19.703;null;null;null;null;null;270.946
249;2020-11-23T18:49:52+01:00;null;null;null;null;null;null;274.523
250;2020-11-23T18:49:53+01:00;null;null;null;null;null;null;279.151
251;2020-11-23T18:49:54+01:00;12.938;null;null;null;null;null;277.475
252;2020-11-23T18:49:55+01:00;22.232;null;null;null;null;null;262.817
253;2020-11-23T18:49:56+01:00;11.1;null;null;null;null;null;272.299
254;2020-11-23T18:49:57+01:00;23.064;null;null;null;null;null;269.783
255;2020-11-23T18:49:58+01:00;15.188;null;null;null;null;null;269.293
256;2020-11-23T18:49:59+01:00;10.967;null;null;null;null;null;280.131
257;2020-11-23T18:50:00+01:00;27.803;null;null;null;null;null;283.484
258;2020-11-23T18:50:01+01:00;1.424;null;null;null;null;null;271.438
259;2020-11-23T18:50:02+01:00;28.817;null;null;null;null;null;276.866
260;2020-11-23T18:50:03+01:00;8.689;null;null;null;null;null;276.866
261;2020-11-23T18:50:04+01:00;23.425;null;null;null;null;null;273.201
262;2020-11-23T18:50:05+01:00;18.598;null;null;null;null;null;273.827
263;2020-11-23T18:50:06+01:00;13.341;null;null;null;null;null;270.538
264;2020-11-23T18:50:07+01:00;15.513;null;null;null;null;null;269.714
265;2020-11-23T18:50:08+01:00;0.456;null;null;null;null;null;265.226
266;2020-11-23T18:50:09+01:00;16.849;null;null;null;null;null;271.324
267;2020-11-23T18:50:10+01:00;12.061;null;null;null;null;null;277.848
268;2020-11-23T18:50:11+01:00;null;null;null;null;null;null;283.93
269;2020-11-23T18:50:12+01:00;null;null;null;null;null;null;273.557
270;2020-11-23T18:50:13+01:00;10.425;null;null;null;null;null;272.298
271;2020-11-23T18:50:14+01:00;6.273;null;null;null;null;null;271.776
272;2020-11-23T18:50:15+01:00;13.44;null;null;null;null;null;268.286
273;2020-11-23T18:50:16+01:00;21.064;null;null;null;null;null;267.651
274;2020-11-23T18:50:17+01:00;8.59;null;null;null;null;null;263.462
275;2020-11-23T18:50:18+01:00;4.388;null;null;null;null;null;273.245
276;2020-11-23T18:50:19+01:00;5.837;null;null;null;null;null;263.852
277;2020-11-23T18:50:20+01:00;5.354;null;null;null;null;null;291.856
278;2020-11-23T18:50:21+01:00;13.603;null;null;null;null;null;270.18
279;2020-11-23T18:50:22+01:00;21.983;null;null;null;null;null;null
280;2020-11-23T18:50:23+01:00;22.512;null;null;null;null;null;280.534
281;2020-11-23T18:50:24+01:00;4.322;null;null;null;null;null;278.63
282;2020-11-23T18:50:25+01:00;9.384;null;null;null;null;null;271.912
283;2020-11-23T18:50:26+01:00;27.41;null;null;null;null;null;289.508
284;2020-11-23T18:50:27+01:00;null;null;null;null;null;null;288.506
285;2020-11-23T18:50:28+01:00;null;null;null;null;null;null;267.594
286;2020-11-23T18:50:29+01:00;14.884;null;null;null;null;null;279.6
287;2020-11-23T18:50:30+01:00;null;null;null;null;null;null;280.939
288;2020-11-23T18:50:31+01:00;27.483;null;null;null;null;null;275.566
289;2020-11-23T18:50:32+01:00;15.143;null;null;null;null;null;273.89
290;2020-11-23T18:50:33+01:00;9.516;null;null;null;null;null;278.419
291;2020-11-23T18:50:34+01:00;15.706;null;null;null;null;null;275.476
292;2020-11-23T18:50:35+01:00;4.197;null;null;null;null;null;272.215
293;2020-11-23T18:50:36+01:00;24.04;null;null;null;null;null;285.026
294;2020-11-23T18:50:37+01:00;null;null;null;null;null;null;372.518
295;2020-11-23T18:50:38+01:00;null;null;null;null;null;null;738.065
296;2020-11-23T18:50:39+01:00;80.826;null;null;null;null;null;987.351
297;2020-11-23T18:50:40+01:00;111.64;null;null;null;null;null;1217.108
298;2020-11-23T18:50:41+01:00;111.64;null;null;null;null;null;384.677
299;2020-11-23T18:50:42+01:00;36.36;null;null;null;null;null;290.724
300;2020-11-23T18:50:43+01:00;null;null;null;null;null;null;290.724
301;2020-11-23T18:50:44+01:00;12.584;null;null;null;null;null;281.193
302;2020-11-23T18:50:45+01:00;20.827;null;null;null;null;null;266.14
303;2020-11-23T18:50:46+01:00;25.953;null;null;null;null;null;278.669
304;2020-11-23T18:50:47+01:00;16.778;null;null;null;null;null;270.476
305;2020-11-23T18:50:48+01:00;1.786;null;null;null;null;null;277.804
306;2020-11-23T18:50:49+01:00;0.464;null;null;null;null;null;275.493
307;2020-11-23T18:50:50+01:00;14.581;null;null;null;null;null;269.33
308;2020-11-23T18:50:51+01:00;20.373;null;null;null;null;null;264.905
309;2020-11-23T18:50:52+01:00;19.453;null;null;null;null;null;267.375
310;2020-11-23T18:50:53+01:00;0.916;null;null;null;null;null;280.78
311;2020-11-23T18:50:54+01:00;5.22;null;null;null;null;null;282.563
312;2020-11-23T18:50:55+01:00;24.389;null;null;null;null;null;267.854
313;2020-11-23T18:50:56+01:00;19.302;null;null;null;null;null;265.584
314;2020-11-23T18:50:57+01:00;18.315;null;null;null;null;null;265.488
315;2020-11-23T18:50:58+01:00;7.653;null;null;null;null;null;278.087
316;2020-11-23T18:50:59+01:00;7.226;null;null;null;null;null;283.949
317;2020-11-23T18:51:00+01:00;12.476;null;null;null;null;null;281.269
318;2020-11-23T18:51:01+01:00;0.502;null;null;null;null;null;291.107
319;2020-11-23T18:51:02+01:00;null;null;null;null;null;null;278.849
320;2020-11-23T18:51:03+01:00;null;null;null;null;null;null;270.654
321;2020-11-23T18:51:04+01:00;17.694;null;null;null;null;null;266.407
322;2020-11-23T18:51:05+01:00;null;null;null;null;null;null;272.606
323;2020-11-23T18:51:06+01:00;null;null;null;null;null;null;267.29
324;2020-11-23T18:51:07+01:00;5.375;null;null;null;null;null;284.149
325;2020-11-23T18:51:08+01:00;6.27;null;null;null;null;null;275.693
326;2020-11-23T18:51:09+01:00;25.033;null;null;null;null;null;288.386
327;2020-11-23T18:51:10+01:00;0.501;null;null;null;null;null;282.008
328;2020-11-23T18:51:11+01:00;18.733;null;null;null;null;null;270.614
329;2020-11-23T18:51:12+01:00;19.054;null;null;null;null;null;268.994
330;2020-11-23T18:51:13+01:00;null;null;null;null;null;null;262.137
331;2020-11-23T18:51:14+01:00;3.597;null;null;null;null;null;273.758
332;2020-11-23T18:51:15+01:00;19.547;null;null;null;null;null;277.161
